method,source,hits_at_k,precision_at_k
common_neighbors,3268,1,0.1
common_neighbors,3272,1,0.1
common_neighbors,3274,7,0.7
common_neighbors,3275,0,0.0
common_neighbors,3276,7,0.7
common_neighbors,3278,1,0.1
common_neighbors,3282,1,0.1
common_neighbors,3284,2,0.2
common_neighbors,3290,4,0.4
common_neighbors,3291,6,0.6
common_neighbors,3292,1,0.1
common_neighbors,3293,1,0.1
common_neighbors,3297,7,0.7
common_neighbors,3301,3,0.3
common_neighbors,3304,5,0.5
common_neighbors,3305,1,0.1
common_neighbors,3306,0,0.0
common_neighbors,3310,7,0.7
common_neighbors,3315,1,0.1
common_neighbors,3317,1,0.1
common_neighbors,3321,3,0.3
common_neighbors,3326,2,0.2
common_neighbors,3333,1,0.1
common_neighbors,3334,2,0.2
common_neighbors,3340,1,0.1
common_neighbors,3343,2,0.2
common_neighbors,3345,5,0.5
common_neighbors,3346,1,0.1
common_neighbors,3348,3,0.3
common_neighbors,3349,1,0.1
common_neighbors,3350,5,0.5
common_neighbors,3352,5,0.5
common_neighbors,3361,1,0.1
common_neighbors,3366,4,0.4
common_neighbors,3373,2,0.2
common_neighbors,3375,4,0.4
common_neighbors,3377,3,0.3
common_neighbors,3378,4,0.4
common_neighbors,3379,5,0.5
common_neighbors,3380,4,0.4
common_neighbors,3381,5,0.5
common_neighbors,3386,2,0.2
common_neighbors,3388,3,0.3
common_neighbors,3390,4,0.4
common_neighbors,3391,1,0.1
common_neighbors,3392,3,0.3
common_neighbors,3393,3,0.3
common_neighbors,3394,9,0.9
common_neighbors,3396,1,0.1
common_neighbors,3402,7,0.7
common_neighbors,3404,7,0.7
common_neighbors,3406,1,0.1
common_neighbors,3417,5,0.5
common_neighbors,3425,0,0.0
common_neighbors,3433,2,0.2
common_neighbors,3435,1,0.1
common_neighbors,3439,7,0.7
common_neighbors,3441,1,0.1
common_neighbors,3443,4,0.4
common_neighbors,3445,3,0.3
common_neighbors,3447,5,0.5
common_neighbors,3449,8,0.8
common_neighbors,3450,4,0.4
common_neighbors,3451,4,0.4
common_neighbors,3452,9,0.9
common_neighbors,3453,10,1.0
common_neighbors,3454,9,0.9
common_neighbors,3455,8,0.8
common_neighbors,3456,8,0.8
common_neighbors,3457,5,0.5
common_neighbors,3458,6,0.6
common_neighbors,3459,6,0.6
common_neighbors,3460,1,0.1
common_neighbors,3461,8,0.8
common_neighbors,3462,5,0.5
common_neighbors,3463,4,0.4
common_neighbors,3466,3,0.3
common_neighbors,3468,1,0.1
common_neighbors,3469,2,0.2
common_neighbors,3470,5,0.5
common_neighbors,3472,2,0.2
common_neighbors,3477,6,0.6
common_neighbors,3478,6,0.6
common_neighbors,3479,7,0.7
common_neighbors,3480,3,0.3
common_neighbors,3481,5,0.5
common_neighbors,3482,4,0.4
common_neighbors,3483,7,0.7
common_neighbors,3488,2,0.2
common_neighbors,3490,1,0.1
common_neighbors,3496,2,0.2
common_neighbors,3498,5,0.5
common_neighbors,3508,4,0.4
common_neighbors,3512,2,0.2
common_neighbors,3515,1,0.1
common_neighbors,3518,1,0.1
common_neighbors,3519,8,0.8
common_neighbors,3520,1,0.1
common_neighbors,3521,5,0.5
common_neighbors,3522,5,0.5
common_neighbors,3523,7,0.7
common_neighbors,3525,3,0.3
common_neighbors,3526,1,0.1
common_neighbors,3527,5,0.5
common_neighbors,3528,1,0.1
common_neighbors,3532,2,0.2
common_neighbors,3535,1,0.1
common_neighbors,3536,1,0.1
common_neighbors,3538,1,0.1
common_neighbors,3539,1,0.1
common_neighbors,3540,1,0.1
common_neighbors,3541,7,0.7
common_neighbors,3542,2,0.2
common_neighbors,3544,1,0.1
common_neighbors,3555,2,0.2
common_neighbors,3556,1,0.1
common_neighbors,3557,1,0.1
common_neighbors,3562,7,0.7
common_neighbors,3567,5,0.5
common_neighbors,3568,9,0.9
common_neighbors,3569,5,0.5
common_neighbors,3571,6,0.6
common_neighbors,3578,1,0.1
common_neighbors,3579,1,0.1
common_neighbors,3586,7,0.7
common_neighbors,3587,2,0.2
common_neighbors,3591,2,0.2
common_neighbors,3593,2,0.2
common_neighbors,3597,4,0.4
common_neighbors,3598,1,0.1
common_neighbors,3600,2,0.2
common_neighbors,3601,6,0.6
common_neighbors,3603,1,0.1
common_neighbors,3607,5,0.5
common_neighbors,3611,2,0.2
common_neighbors,3614,7,0.7
common_neighbors,3615,7,0.7
common_neighbors,3622,2,0.2
common_neighbors,3624,5,0.5
common_neighbors,3630,5,0.5
common_neighbors,3631,8,0.8
common_neighbors,3633,7,0.7
common_neighbors,3634,6,0.6
common_neighbors,3635,7,0.7
common_neighbors,3636,1,0.1
common_neighbors,3637,1,0.1
common_neighbors,3639,1,0.1
common_neighbors,3641,6,0.6
common_neighbors,3642,5,0.5
common_neighbors,3643,6,0.6
common_neighbors,3645,7,0.7
common_neighbors,3647,2,0.2
common_neighbors,3648,1,0.1
common_neighbors,3653,1,0.1
common_neighbors,3655,1,0.1
common_neighbors,3656,1,0.1
common_neighbors,3658,6,0.6
common_neighbors,3659,5,0.5
common_neighbors,3660,5,0.5
common_neighbors,3661,5,0.5
common_neighbors,3662,2,0.2
common_neighbors,3665,2,0.2
common_neighbors,3666,6,0.6
common_neighbors,3678,5,0.5
common_neighbors,3682,6,0.6
common_neighbors,3683,1,0.1
common_neighbors,3689,1,0.1
common_neighbors,3691,5,0.5
common_neighbors,3705,1,0.1
common_neighbors,3709,1,0.1
common_neighbors,3714,3,0.3
common_neighbors,3717,1,0.1
common_neighbors,3719,3,0.3
common_neighbors,3720,2,0.2
common_neighbors,3723,1,0.1
common_neighbors,3724,9,0.9
common_neighbors,3725,1,0.1
common_neighbors,3728,6,0.6
common_neighbors,3729,1,0.1
common_neighbors,3731,1,0.1
common_neighbors,3742,1,0.1
common_neighbors,3743,2,0.2
common_neighbors,3747,0,0.0
common_neighbors,3748,7,0.7
common_neighbors,3749,1,0.1
common_neighbors,3750,1,0.1
common_neighbors,3751,2,0.2
common_neighbors,3752,1,0.1
common_neighbors,3762,1,0.1
common_neighbors,3764,1,0.1
common_neighbors,3766,3,0.3
common_neighbors,3767,2,0.2
common_neighbors,3770,4,0.4
common_neighbors,3775,1,0.1
common_neighbors,3777,2,0.2
common_neighbors,3782,1,0.1
common_neighbors,3785,1,0.1
common_neighbors,3786,6,0.6
common_neighbors,3787,5,0.5
common_neighbors,3792,6,0.6
common_neighbors,3794,6,0.6
common_neighbors,3796,10,1.0
common_neighbors,3798,4,0.4
common_neighbors,3800,1,0.1
common_neighbors,3802,1,0.1
common_neighbors,3803,1,0.1
common_neighbors,3806,5,0.5
common_neighbors,3812,7,0.7
common_neighbors,3813,5,0.5
common_neighbors,3814,7,0.7
common_neighbors,3815,4,0.4
common_neighbors,3819,2,0.2
common_neighbors,3830,4,0.4
common_neighbors,3832,1,0.1
common_neighbors,3833,1,0.1
common_neighbors,3835,3,0.3
common_neighbors,3839,1,0.1
common_neighbors,3842,2,0.2
common_neighbors,3843,5,0.5
common_neighbors,3845,1,0.1
common_neighbors,3851,1,0.1
common_neighbors,3854,8,0.8
common_neighbors,3863,1,0.1
common_neighbors,3869,1,0.1
common_neighbors,3871,1,0.1
common_neighbors,3872,2,0.2
common_neighbors,3873,1,0.1
common_neighbors,3876,1,0.1
common_neighbors,3885,1,0.1
common_neighbors,3889,1,0.1
common_neighbors,3897,3,0.3
common_neighbors,3898,2,0.2
common_neighbors,3902,6,0.6
common_neighbors,3910,5,0.5
common_neighbors,3912,4,0.4
common_neighbors,3916,4,0.4
common_neighbors,3917,5,0.5
common_neighbors,3918,0,0.0
common_neighbors,3919,5,0.5
common_neighbors,3920,2,0.2
common_neighbors,3925,1,0.1
common_neighbors,3930,1,0.1
common_neighbors,3945,1,0.1
common_neighbors,3947,1,0.1
common_neighbors,3948,5,0.5
common_neighbors,3949,5,0.5
common_neighbors,3956,6,0.6
common_neighbors,3958,2,0.2
common_neighbors,3959,1,0.1
common_neighbors,3960,2,0.2
common_neighbors,3961,2,0.2
common_neighbors,3965,5,0.5
common_neighbors,3969,6,0.6
common_neighbors,3971,1,0.1
common_neighbors,3973,3,0.3
common_neighbors,3976,8,0.8
common_neighbors,3977,2,0.2
common_neighbors,3978,1,0.1
common_neighbors,3980,1,0.1
common_neighbors,3982,3,0.3
common_neighbors,3983,1,0.1
common_neighbors,3985,4,0.4
common_neighbors,3989,1,0.1
common_neighbors,3991,0,0.0
common_neighbors,3992,1,0.1
common_neighbors,3995,7,0.7
common_neighbors,4000,0,0.0
common_neighbors,4001,5,0.5
common_neighbors,4006,1,0.1
common_neighbors,4007,2,0.2
common_neighbors,4008,1,0.1
common_neighbors,4013,3,0.3
common_neighbors,4020,1,0.1
common_neighbors,4024,1,0.1
common_neighbors,4027,1,0.1
common_neighbors,4034,0,0.0
common_neighbors,4036,4,0.4
common_neighbors,4039,2,0.2
common_neighbors,4040,8,0.8
common_neighbors,4041,9,0.9
common_neighbors,4042,5,0.5
common_neighbors,4044,5,0.5
common_neighbors,4045,6,0.6
common_neighbors,4046,5,0.5
common_neighbors,4053,1,0.1
common_neighbors,4056,2,0.2
common_neighbors,4059,1,0.1
common_neighbors,4062,0,0.0
common_neighbors,4063,3,0.3
common_neighbors,4065,6,0.6
common_neighbors,4066,1,0.1
common_neighbors,4068,1,0.1
common_neighbors,4070,3,0.3
common_neighbors,4071,3,0.3
common_neighbors,4072,5,0.5
common_neighbors,4073,7,0.7
common_neighbors,4074,6,0.6
common_neighbors,4076,6,0.6
common_neighbors,4077,8,0.8
common_neighbors,4079,1,0.1
common_neighbors,4082,1,0.1
common_neighbors,4099,9,0.9
common_neighbors,4111,1,0.1
common_neighbors,4116,2,0.2
common_neighbors,4119,3,0.3
common_neighbors,4120,1,0.1
common_neighbors,4123,4,0.4
common_neighbors,4124,4,0.4
common_neighbors,4127,8,0.8
common_neighbors,4128,2,0.2
common_neighbors,4133,1,0.1
common_neighbors,4136,2,0.2
common_neighbors,4137,1,0.1
common_neighbors,4138,5,0.5
common_neighbors,4140,0,0.0
common_neighbors,4142,3,0.3
common_neighbors,4144,6,0.6
common_neighbors,4145,1,0.1
common_neighbors,4147,1,0.1
common_neighbors,4148,1,0.1
common_neighbors,4149,1,0.1
common_neighbors,4150,3,0.3
common_neighbors,4151,7,0.7
common_neighbors,4152,7,0.7
common_neighbors,4155,2,0.2
common_neighbors,4159,1,0.1
common_neighbors,4162,3,0.3
common_neighbors,4175,1,0.1
common_neighbors,4186,1,0.1
common_neighbors,4189,1,0.1
common_neighbors,4191,3,0.3
common_neighbors,4192,1,0.1
common_neighbors,4194,1,0.1
common_neighbors,4197,2,0.2
common_neighbors,4199,2,0.2
common_neighbors,4200,1,0.1
common_neighbors,4205,1,0.1
common_neighbors,4211,6,0.6
common_neighbors,4212,6,0.6
common_neighbors,4213,1,0.1
common_neighbors,4214,1,0.1
common_neighbors,4215,1,0.1
common_neighbors,4219,5,0.5
common_neighbors,4221,6,0.6
common_neighbors,4222,3,0.3
common_neighbors,4223,1,0.1
common_neighbors,4224,1,0.1
common_neighbors,4229,1,0.1
common_neighbors,4232,1,0.1
common_neighbors,4233,1,0.1
common_neighbors,4245,1,0.1
common_neighbors,4252,1,0.1
common_neighbors,4255,1,0.1
common_neighbors,4261,5,0.5
common_neighbors,4263,1,0.1
common_neighbors,4273,4,0.4
common_neighbors,4276,6,0.6
common_neighbors,4282,1,0.1
common_neighbors,4290,1,0.1
common_neighbors,4292,1,0.1
common_neighbors,4295,4,0.4
common_neighbors,4297,6,0.6
common_neighbors,4298,2,0.2
common_neighbors,4307,1,0.1
common_neighbors,4308,1,0.1
common_neighbors,4310,6,0.6
common_neighbors,4312,1,0.1
common_neighbors,4313,1,0.1
common_neighbors,4314,1,0.1
common_neighbors,4315,4,0.4
common_neighbors,4316,3,0.3
common_neighbors,4319,1,0.1
common_neighbors,4324,1,0.1
common_neighbors,4326,1,0.1
common_neighbors,4327,1,0.1
common_neighbors,4329,3,0.3
common_neighbors,4335,4,0.4
common_neighbors,4338,5,0.5
common_neighbors,4342,1,0.1
common_neighbors,4343,1,0.1
common_neighbors,4344,1,0.1
common_neighbors,4347,3,0.3
common_neighbors,4351,1,0.1
common_neighbors,4353,8,0.8
common_neighbors,4354,1,0.1
common_neighbors,4355,7,0.7
common_neighbors,4361,2,0.2
common_neighbors,4363,4,0.4
common_neighbors,4364,3,0.3
common_neighbors,4369,1,0.1
common_neighbors,4371,1,0.1
common_neighbors,4375,1,0.1
common_neighbors,4377,2,0.2
common_neighbors,4379,1,0.1
common_neighbors,4383,1,0.1
common_neighbors,4398,1,0.1
common_neighbors,4409,0,0.0
common_neighbors,4415,2,0.2
common_neighbors,4416,1,0.1
common_neighbors,4422,2,0.2
common_neighbors,4428,4,0.4
common_neighbors,4429,1,0.1
common_neighbors,4431,1,0.1
common_neighbors,4432,3,0.3
common_neighbors,4433,5,0.5
common_neighbors,4437,6,0.6
common_neighbors,4438,1,0.1
common_neighbors,4441,5,0.5
common_neighbors,4442,4,0.4
common_neighbors,4443,1,0.1
common_neighbors,4447,1,0.1
common_neighbors,4448,8,0.8
common_neighbors,4451,1,0.1
common_neighbors,4455,4,0.4
common_neighbors,4456,1,0.1
common_neighbors,4460,1,0.1
common_neighbors,4461,1,0.1
common_neighbors,4465,2,0.2
common_neighbors,4468,3,0.3
common_neighbors,4476,0,0.0
common_neighbors,4477,1,0.1
common_neighbors,4482,3,0.3
common_neighbors,4483,5,0.5
common_neighbors,4485,2,0.2
common_neighbors,4486,4,0.4
common_neighbors,4487,3,0.3
common_neighbors,4488,7,0.7
common_neighbors,4489,4,0.4
common_neighbors,4492,1,0.1
common_neighbors,4502,1,0.1
common_neighbors,4509,1,0.1
common_neighbors,4511,2,0.2
common_neighbors,4524,0,0.0
common_neighbors,4526,1,0.1
common_neighbors,4527,1,0.1
common_neighbors,4530,2,0.2
common_neighbors,4531,3,0.3
common_neighbors,4532,0,0.0
common_neighbors,4533,1,0.1
common_neighbors,4534,4,0.4
common_neighbors,4536,7,0.7
common_neighbors,4542,0,0.0
common_neighbors,4547,5,0.5
common_neighbors,4550,5,0.5
common_neighbors,4557,2,0.2
common_neighbors,4560,1,0.1
common_neighbors,4563,1,0.1
common_neighbors,4564,6,0.6
common_neighbors,4566,1,0.1
common_neighbors,4574,6,0.6
common_neighbors,4575,1,0.1
common_neighbors,4576,1,0.1
common_neighbors,4577,1,0.1
common_neighbors,4581,1,0.1
common_neighbors,4582,1,0.1
common_neighbors,4586,1,0.1
common_neighbors,4587,5,0.5
common_neighbors,4588,1,0.1
common_neighbors,4591,1,0.1
common_neighbors,4592,0,0.0
common_neighbors,4595,1,0.1
common_neighbors,4598,4,0.4
common_neighbors,4600,5,0.5
common_neighbors,4602,1,0.1
common_neighbors,4604,1,0.1
common_neighbors,4616,1,0.1
common_neighbors,4626,1,0.1
common_neighbors,4630,1,0.1
common_neighbors,4632,7,0.7
common_neighbors,4633,2,0.2
common_neighbors,4640,1,0.1
common_neighbors,4647,3,0.3
common_neighbors,4651,1,0.1
common_neighbors,4652,1,0.1
common_neighbors,4653,7,0.7
common_neighbors,4655,1,0.1
common_neighbors,4659,1,0.1
common_neighbors,4661,5,0.5
common_neighbors,4662,5,0.5
common_neighbors,4663,1,0.1
common_neighbors,4664,1,0.1
common_neighbors,4665,1,0.1
common_neighbors,4666,3,0.3
common_neighbors,4669,2,0.2
common_neighbors,4671,1,0.1
common_neighbors,4673,6,0.6
common_neighbors,4681,1,0.1
common_neighbors,4682,1,0.1
common_neighbors,4686,6,0.6
common_neighbors,4687,5,0.5
common_neighbors,4688,8,0.8
common_neighbors,4709,4,0.4
common_neighbors,4710,1,0.1
common_neighbors,4712,4,0.4
common_neighbors,4714,1,0.1
common_neighbors,4715,1,0.1
common_neighbors,4717,8,0.8
common_neighbors,4718,3,0.3
common_neighbors,4725,3,0.3
common_neighbors,4726,3,0.3
common_neighbors,4733,1,0.1
common_neighbors,4739,1,0.1
common_neighbors,4741,1,0.1
common_neighbors,4746,3,0.3
common_neighbors,4748,3,0.3
common_neighbors,4749,1,0.1
common_neighbors,4756,5,0.5
common_neighbors,4764,7,0.7
common_neighbors,4767,3,0.3
common_neighbors,4774,1,0.1
common_neighbors,4778,1,0.1
common_neighbors,4781,5,0.5
common_neighbors,4782,1,0.1
common_neighbors,4786,1,0.1
common_neighbors,4788,2,0.2
common_neighbors,4789,1,0.1
common_neighbors,4792,4,0.4
common_neighbors,4795,4,0.4
common_neighbors,4813,6,0.6
common_neighbors,4814,4,0.4
common_neighbors,4818,4,0.4
common_neighbors,4824,3,0.3
common_neighbors,4825,0,0.0
common_neighbors,4828,5,0.5
common_neighbors,4829,6,0.6
common_neighbors,4832,1,0.1
common_neighbors,4833,1,0.1
common_neighbors,4837,1,0.1
common_neighbors,4840,1,0.1
common_neighbors,4842,1,0.1
common_neighbors,4843,2,0.2
common_neighbors,4846,4,0.4
common_neighbors,4853,2,0.2
common_neighbors,4854,1,0.1
common_neighbors,4856,1,0.1
common_neighbors,4859,6,0.6
common_neighbors,4860,1,0.1
common_neighbors,4862,1,0.1
common_neighbors,4874,1,0.1
common_neighbors,4879,4,0.4
common_neighbors,4883,1,0.1
common_neighbors,4884,1,0.1
common_neighbors,4885,3,0.3
common_neighbors,4891,1,0.1
common_neighbors,4893,1,0.1
common_neighbors,4894,4,0.4
common_neighbors,4898,0,0.0
common_neighbors,4899,5,0.5
common_neighbors,4904,1,0.1
common_neighbors,4909,1,0.1
common_neighbors,4912,1,0.1
common_neighbors,4914,1,0.1
common_neighbors,4915,1,0.1
common_neighbors,4922,1,0.1
common_neighbors,4924,3,0.3
common_neighbors,4925,1,0.1
common_neighbors,4926,0,0.0
common_neighbors,4933,1,0.1
common_neighbors,4934,2,0.2
common_neighbors,4937,3,0.3
common_neighbors,4938,6,0.6
common_neighbors,4943,5,0.5
common_neighbors,4944,1,0.1
common_neighbors,4947,1,0.1
common_neighbors,4948,6,0.6
common_neighbors,4960,2,0.2
common_neighbors,4964,8,0.8
common_neighbors,4966,4,0.4
common_neighbors,4967,5,0.5
common_neighbors,4970,1,0.1
common_neighbors,4973,1,0.1
common_neighbors,4974,4,0.4
common_neighbors,4976,3,0.3
common_neighbors,4980,1,0.1
common_neighbors,4981,8,0.8
common_neighbors,4982,5,0.5
common_neighbors,4983,1,0.1
common_neighbors,4988,2,0.2
common_neighbors,4989,1,0.1
common_neighbors,4993,1,0.1
common_neighbors,4994,1,0.1
common_neighbors,5002,9,0.9
common_neighbors,5003,1,0.1
common_neighbors,5006,2,0.2
common_neighbors,5008,3,0.3
common_neighbors,5009,2,0.2
common_neighbors,5010,1,0.1
common_neighbors,5011,3,0.3
common_neighbors,5012,4,0.4
common_neighbors,5013,1,0.1
common_neighbors,5015,1,0.1
common_neighbors,5016,1,0.1
common_neighbors,5017,2,0.2
common_neighbors,5020,6,0.6
common_neighbors,5022,6,0.6
common_neighbors,5028,4,0.4
common_neighbors,5029,5,0.5
common_neighbors,5032,1,0.1
common_neighbors,5037,5,0.5
common_neighbors,5039,2,0.2
common_neighbors,5040,1,0.1
common_neighbors,5048,1,0.1
common_neighbors,5050,1,0.1
common_neighbors,5051,1,0.1
common_neighbors,5053,4,0.4
common_neighbors,5054,1,0.1
common_neighbors,5059,2,0.2
common_neighbors,5061,2,0.2
common_neighbors,5064,1,0.1
common_neighbors,5070,1,0.1
common_neighbors,5072,2,0.2
common_neighbors,5079,8,0.8
common_neighbors,5090,1,0.1
common_neighbors,5096,3,0.3
common_neighbors,5099,1,0.1
common_neighbors,5102,3,0.3
common_neighbors,5103,6,0.6
common_neighbors,5106,4,0.4
common_neighbors,5110,3,0.3
common_neighbors,5111,2,0.2
common_neighbors,5114,1,0.1
common_neighbors,5117,1,0.1
common_neighbors,5118,3,0.3
common_neighbors,5119,1,0.1
common_neighbors,5121,2,0.2
common_neighbors,5123,5,0.5
common_neighbors,5125,7,0.7
common_neighbors,5126,1,0.1
common_neighbors,5139,2,0.2
common_neighbors,5140,7,0.7
common_neighbors,5142,1,0.1
common_neighbors,5143,1,0.1
common_neighbors,5150,2,0.2
common_neighbors,5152,1,0.1
common_neighbors,5154,1,0.1
common_neighbors,5155,3,0.3
common_neighbors,5160,1,0.1
common_neighbors,5164,1,0.1
common_neighbors,5166,6,0.6
common_neighbors,5171,6,0.6
common_neighbors,5172,3,0.3
common_neighbors,5173,8,0.8
common_neighbors,5175,6,0.6
common_neighbors,5176,9,0.9
common_neighbors,5177,5,0.5
common_neighbors,5178,2,0.2
common_neighbors,5179,9,0.9
common_neighbors,5180,8,0.8
common_neighbors,5181,4,0.4
common_neighbors,5182,6,0.6
common_neighbors,5184,8,0.8
common_neighbors,5185,6,0.6
common_neighbors,5187,2,0.2
common_neighbors,5188,10,1.0
common_neighbors,5189,6,0.6
common_neighbors,5190,8,0.8
common_neighbors,5191,1,0.1
common_neighbors,5193,2,0.2
common_neighbors,5194,1,0.1
common_neighbors,5195,1,0.1
common_neighbors,5196,3,0.3
common_neighbors,5198,1,0.1
common_neighbors,5199,4,0.4
common_neighbors,5200,2,0.2
common_neighbors,5201,1,0.1
common_neighbors,5202,1,0.1
common_neighbors,5203,2,0.2
common_neighbors,5207,4,0.4
common_neighbors,5215,2,0.2
common_neighbors,5217,3,0.3
common_neighbors,5226,4,0.4
common_neighbors,5232,1,0.1
common_neighbors,5233,4,0.4
common_neighbors,5238,1,0.1
common_neighbors,5239,1,0.1
common_neighbors,5243,1,0.1
common_neighbors,5246,4,0.4
common_neighbors,5247,1,0.1
common_neighbors,5250,1,0.1
common_neighbors,5254,5,0.5
common_neighbors,5255,2,0.2
common_neighbors,5262,4,0.4
common_neighbors,5263,7,0.7
common_neighbors,5264,1,0.1
common_neighbors,5267,1,0.1
common_neighbors,5273,2,0.2
common_neighbors,5276,0,0.0
common_neighbors,5285,5,0.5
common_neighbors,5286,2,0.2
common_neighbors,5289,3,0.3
common_neighbors,5295,4,0.4
common_neighbors,5296,2,0.2
common_neighbors,5301,7,0.7
common_neighbors,5312,2,0.2
common_neighbors,5313,3,0.3
common_neighbors,5316,3,0.3
common_neighbors,5317,3,0.3
common_neighbors,5320,1,0.1
common_neighbors,5321,4,0.4
common_neighbors,5323,1,0.1
common_neighbors,5324,2,0.2
common_neighbors,5329,1,0.1
common_neighbors,5334,0,0.0
common_neighbors,5336,0,0.0
common_neighbors,5342,7,0.7
common_neighbors,5344,1,0.1
common_neighbors,5360,3,0.3
common_neighbors,5361,0,0.0
common_neighbors,5378,6,0.6
common_neighbors,5381,1,0.1
common_neighbors,5382,6,0.6
common_neighbors,5391,3,0.3
common_neighbors,5396,1,0.1
common_neighbors,5399,2,0.2
common_neighbors,5401,1,0.1
common_neighbors,5404,3,0.3
common_neighbors,5405,1,0.1
common_neighbors,5419,0,0.0
common_neighbors,5423,5,0.5
common_neighbors,5427,2,0.2
common_neighbors,5428,1,0.1
common_neighbors,5437,4,0.4
common_neighbors,5439,5,0.5
common_neighbors,5440,1,0.1
common_neighbors,5445,7,0.7
common_neighbors,5446,3,0.3
common_neighbors,5452,2,0.2
common_neighbors,5455,1,0.1
common_neighbors,5457,4,0.4
common_neighbors,5462,1,0.1
common_neighbors,5468,0,0.0
common_neighbors,5472,2,0.2
common_neighbors,5474,1,0.1
common_neighbors,5478,1,0.1
